Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2009-06-01 00:00:00-04:00,4.126265795307139,4.232695054842854,4.1120546929997,4.213344573974609,452499600,0.0,0.0
2009-06-02 00:00:00-04:00,4.202461020428857,4.273514129140699,4.18310932322974,4.217578411102295,456223600,0.0,0.0
2009-06-03 00:00:00-04:00,4.232997446033945,4.266559029426177,4.204878412496701,4.261721611022949,565199600,0.0,0.0
2009-06-04 00:00:00-04:00,4.236927403763071,4.359381927336626,4.234206533021898,4.346077919006348,550634000,0.0,0.0
2009-06-05 00:00:00-04:00,4.3935470014315,4.426503438128883,4.33005223058478,4.374196529388428,632716000,0.0,0.0
2009-06-08 00:00:00-04:00,4.348496693673129,4.360892801608,4.215761816497973,4.349403381347656,931652400,0.0,0.0
2009-06-09 00:00:00-04:00,4.348194925211648,4.370871810844253,4.249626729762829,4.3152384757995605,676964400,0.0,0.0
2009-06-10 00:00:00-04:00,4.301933441218252,4.304049987518863,4.181595491670143,4.2405548095703125,688623600,0.0,0.0
2009-06-11 00:00:00-04:00,4.219392497721447,4.2801656282331715,4.189156105202795,4.231485843658447,524823600,0.0,0.0
2009-06-12 00:00:00-04:00,4.19701650446749,4.20578465238743,4.113263333159845,4.141383171081543,563085600,0.0,0.0
2009-06-15 00:00:00-04:00,4.11235715025793,4.1401738203664955,4.078493202434414,4.114775657653809,539750400,0.0,0.0
2009-06-16 00:00:00-04:00,4.1320097443896,4.186736393314389,4.115077771506632,4.1226372718811035,514805200,0.0,0.0
2009-06-17 00:00:00-04:00,4.132312629096581,4.155897013724485,4.067608771773224,4.099356174468994,571412800,0.0,0.0
2009-06-18 00:00:00-04:00,4.115380059186004,4.172525617991863,4.099657945753679,4.108426094055176,427680400,0.0,0.0
2009-06-19 00:00:00-04:00,4.174641837382324,4.217879466714174,4.139266879670145,4.217275142669678,721856800,0.0,0.0
2009-06-22 00:00:00-04:00,4.253256142090697,4.28016531841402,4.122033033889385,4.153477668762207,634914000,0.0,0.0
2009-06-23 00:00:00-04:00,4.124149288398946,4.140778090829429,4.017719220444489,4.05188512802124,706532400,0.0,0.0
2009-06-24 00:00:00-04:00,4.094519275583378,4.157408957459397,4.0775872984163115,4.118707180023193,485525600,0.0,0.0
2009-06-25 00:00:00-04:00,4.104494410974341,4.239043472398928,4.088167573608812,4.228763103485107,589447600,0.0,0.0
2009-06-26 00:00:00-04:00,4.226647893545213,4.340636656879025,4.225136074109212,4.306772708892822,439384400,0.0,0.0
2009-06-29 00:00:00-04:00,4.337612538400924,4.3524279649243285,4.279560287834939,4.2925615310668945,567616000,0.0,0.0
2009-06-30 00:00:00-04:00,4.3110044204762135,4.347891591812045,4.287420852219695,4.306468963623047,434224000,0.0,0.0
2009-07-01 00:00:00-04:00,4.338822317856299,4.3738961238227745,4.309191465354206,4.318563938140869,414178800,0.0,0.0
2009-07-02 00:00:00-04:00,4.27079288407694,4.318564770992831,4.226648556996658,4.233602523803711,370479200,0.0,0.0
2009-07-06 00:00:00-04:00,4.193692246853142,4.202461610335744,4.11961508444199,4.190971374511719,498688400,0.0,0.0
2009-07-07 00:00:00-04:00,4.187038164145122,4.223321015711095,4.087260524183706,4.093912124633789,461596800,0.0,0.0
2009-07-08 00:00:00-04:00,4.109636775415686,4.173735908486749,4.0642825907649325,4.148942470550537,575929200,0.0,0.0
2009-07-09 00:00:00-04:00,4.165269242599503,4.172223207652865,4.109937867580685,4.122939109802246,343025200,0.0,0.0
2009-07-10 00:00:00-04:00,4.1223358643931345,4.201855157820937,4.121730329137746,4.188249588012695,445275600,0.0,0.0
2009-07-13 00:00:00-04:00,4.21908780391019,4.303747653961182,4.158314695329133,4.303747653961182,483501200,0.0,0.0
2009-07-14 00:00:00-04:00,4.294376477933715,4.329147116196779,4.268071625383447,4.301632404327393,347247600,0.0,0.0
2009-07-15 00:00:00-04:00,4.385385784754648,4.444647902111251,4.36361638985562,4.441019535064697,485587200,0.0,0.0
2009-07-16 00:00:00-04:00,4.407154214542397,4.475487228292091,4.4014097055263335,4.460368633270264,393570800,0.0,0.0
2009-07-17 00:00:00-04:00,4.507537244793581,4.596430196467583,4.493930871815382,4.588266372680664,602154000,0.0,0.0
2009-07-20 00:00:00-04:00,4.6342261116796655,4.687743315334492,4.562265112289893,4.623340606689453,735526400,0.0,0.0
2009-07-21 00:00:00-04:00,4.63482926784227,4.639061957666819,4.527794493138343,4.5810089111328125,874781600,0.0,0.0
2009-07-22 00:00:00-04:00,4.770891255043752,4.799313465676726,4.720095323706417,4.7391438484191895,874104000,0.0,0.0
2009-07-23 00:00:00-04:00,4.735818109916732,4.790543963527289,4.703465572664531,4.771798610687256,526962800,0.0,0.0
2009-07-24 00:00:00-04:00,4.745492491783688,4.837711456496504,4.731886520908707,4.837409496307373,438362400,0.0,0.0
2009-07-27 00:00:00-04:00,4.842851028874364,4.864318459678813,4.754865565973876,4.840734481811523,433311200,0.0,0.0
2009-07-28 00:00:00-04:00,4.803847861490804,4.840735046389401,4.765145685803653,4.837711811065674,363554800,0.0,0.0
2009-07-29 00:00:00-04:00,4.804450476394117,4.851315649428069,4.7847972351373125,4.838616371154785,382158000,0.0,0.0
2009-07-30 00:00:00-04:00,4.889110394595643,4.980421832038314,4.883063119126611,4.922067642211914,469604800,0.0,0.0
2009-07-31 00:00:00-04:00,4.9281153116835785,4.988889233893041,4.925696400906281,4.940209865570068,422536800,0.0,0.0
2009-08-03 00:00:00-04:00,4.995239460546892,5.038477095566389,4.98495949139697,5.032127857208252,394240000,0.0,0.0
2009-08-04 00:00:00-04:00,4.986772758167363,5.006123640972002,4.965003368240943,5.005518913269043,395810800,0.0,0.0
2009-08-05 00:00:00-04:00,5.011565633519945,5.06115168489343,4.965002816635324,4.992215156555176,423183600,0.0,0.0
2009-08-06 00:00:00-04:00,5.00642680458329,5.03454664953037,4.931140609607832,4.955934047698975,341616800,0.0,0.0
2009-08-07 00:00:00-04:00,5.003706760489197,5.037268354241442,4.982844049961803,5.0043110847473145,387354800,0.0,0.0
2009-08-10 00:00:00-04:00,5.0088451748520955,5.037266165001247,4.948373213680517,4.9804229736328125,300294400,0.0,0.0
2009-08-11 00:00:00-04:00,4.949280413855345,4.9701435211653635,4.89455457110123,4.923278331756592,355342400,0.0,0.0
2009-08-12 00:00:00-04:00,4.914810265436331,5.040591166845787,4.91208939529948,4.998261451721191,445071200,0.0,0.0
2009-08-13 00:00:00-04:00,5.038778384458875,5.099854669584154,5.034242926820602,5.092295169830322,439980800,0.0,0.0
2009-08-14 00:00:00-04:00,5.0777847476626725,5.086552899962845,5.004917042193503,5.0427117347717285,305816000,0.0,0.0
2009-08-17 00:00:00-04:00,4.945048844043401,4.946258703503919,4.820175361586897,4.825315952301025,524381200,0.0,0.0
2009-08-18 00:00:00-04:00,4.886994835979777,4.965909778351801,4.880343235309319,4.958653450012207,431152400,0.0,0.0
2009-08-19 00:00:00-04:00,4.920859022285145,4.997959785476143,4.911788510487991,4.976794719696045,413271600,0.0,0.0
2009-08-20 00:00:00-04:00,4.9882844904189305,5.040894992278636,4.977097835489414,5.029102802276611,342031200,0.0,0.0
2009-08-21 00:00:00-04:00,5.069016067459592,5.121021862606258,5.04331553385444,5.116485595703125,416074400,0.0,0.0
2009-08-24 00:00:00-04:00,5.143696415915016,5.161535884720087,5.087760713235749,5.11164665222168,406929600,0.0,0.0
2009-08-25 00:00:00-04:00,5.123741921710948,5.168490570831368,5.1137639123440675,5.121927738189697,324354800,0.0,0.0
2009-08-26 00:00:00-04:00,5.10741288939412,5.1264614075279535,5.0421039150438585,5.061757564544678,303998800,0.0,0.0
2009-08-27 00:00:00-04:00,5.1022728176702055,5.127065439945046,4.98374902555891,5.123437881469727,449181600,0.0,0.0
2009-08-28 00:00:00-04:00,5.208702228580059,5.215353828661864,5.095620990289395,5.141578674316406,453700800,0.0,0.0
2009-08-31 00:00:00-04:00,5.084432430035239,5.105295126229548,5.034241659566229,5.085944652557373,311337600,0.0,0.0
2009-09-01 00:00:00-04:00,5.079293871781359,5.140067792387951,4.987074919279334,4.997959613800049,469028000,0.0,0.0
2009-09-02 00:00:00-04:00,4.977399864767827,5.067804233898524,4.961979308397185,4.9943318367004395,364249200,0.0,0.0
2009-09-03 00:00:00-04:00,5.032430034876628,5.052385246224616,4.988890437758853,5.035755634307861,293955200,0.0,0.0
2009-09-04 00:00:00-04:00,5.0578269425096325,5.161232955332835,5.0520820294561055,5.149440765380859,374628800,0.0,0.0
2009-09-08 00:00:00-04:00,5.230170495546092,5.235007913931618,5.200539642713111,5.228658676147461,315047600,0.0,0.0
2009-09-09 00:00:00-04:00,5.224122762205991,5.275221042351692,5.130996713824982,5.17453670501709,811087200,0.0,0.0
2009-09-10 00:00:00-04:00,5.202353333875547,5.238333824779209,5.164558659865142,5.217471122741699,491134000,0.0,0.0
2009-09-11 00:00:00-04:00,5.228053031536369,5.2362168548572745,5.1663724256496195,5.205376148223877,348961200,0.0,0.0
2009-09-14 00:00:00-04:00,5.165162000962818,5.257985667143592,5.147625708314831,5.252543926239014,322011200,0.0,0.0
2009-09-15 00:00:00-04:00,5.2622214031565635,5.310900787302628,5.248615832991911,5.296085357666016,426470800,0.0,0.0
2009-09-16 00:00:00-04:00,5.381650918069925,5.5255728778704265,5.378324915795703,5.498965263366699,754023200,0.0,0.0
2009-09-17 00:00:00-04:00,5.502289621872887,5.647722539391783,5.501987258142288,5.5799946784973145,810572000,0.0,0.0
2009-09-18 00:00:00-04:00,5.6186993097965425,5.640468700618693,5.586346376357022,5.594208240509033,601582800,0.0,0.0
2009-09-21 00:00:00-04:00,5.572135819657223,5.598440261603338,5.491406696092153,5.563971996307373,437715600,0.0,0.0
2009-09-22 00:00:00-04:00,5.599349652087746,5.605094163069841,5.528597703510447,5.577881813049316,356753600,0.0,0.0
2009-09-23 00:00:00-04:00,5.605696591591385,5.711521493963925,5.594508727881544,5.608719825744629,593563600,0.0,0.0
2009-09-24 00:00:00-04:00,5.66012138153849,5.675239170609482,5.52617782688611,5.557925224304199,550880400,0.0,0.0
2009-09-25 00:00:00-04:00,5.503199166042877,5.608721740658311,5.48596482814245,5.5140838623046875,445239200,0.0,0.0
2009-09-28 00:00:00-04:00,5.559437157775332,5.644399384387333,5.543109912948083,5.628374099731445,337444800,0.0,0.0
