Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-01-03 00:00:00-05:00,175.59705751559707,180.5836495821929,175.4785691318744,179.7245635986328,104487900,0.0,0.0
2022-01-04 00:00:00-05:00,180.33677443900075,180.64287945080665,176.8708388180256,177.4435577392578,99310400,0.0,0.0
2022-01-05 00:00:00-05:00,177.35469870642623,177.9076645654721,172.44710410660988,172.7235870361328,94537600,0.0,0.0
2022-01-06 00:00:00-05:00,170.5314630669837,173.09882179686534,169.48477552958553,169.8402557373047,96904000,0.0,0.0
2022-01-07 00:00:00-05:00,170.7190780844344,171.95338225679197,168.8824328732787,170.00811767578125,86709100,0.0,0.0
2022-01-10 00:00:00-05:00,166.95691331364495,170.33396755803727,166.05833630344532,170.02786254882812,106765600,0.0,0.0
2022-01-11 00:00:00-05:00,170.1562834811739,172.9803576312919,168.67511812385388,172.88162231445312,76138300,0.0,0.0
2022-01-12 00:00:00-05:00,173.90851568706654,174.9552032135129,172.6248514027468,173.325927734375,74805200,0.0,0.0
2022-01-13 00:00:00-05:00,173.57278034449035,174.4022290921259,169.6328761924382,170.02786254882812,84505800,0.0,0.0
2022-01-14 00:00:00-05:00,169.18854740819773,171.59791169883235,168.94168655984893,170.89683532714844,80440800,0.0,0.0
2022-01-18 00:00:00-05:00,169.3564122336628,170.37347773103136,167.2827901324607,167.6678924560547,90956700,0.0,0.0
2022-01-19 00:00:00-05:00,167.86535015585113,168.93179065902146,163.856333027585,164.14268493652344,94815000,0.0,0.0
2022-01-20 00:00:00-05:00,164.88327629201848,167.54937016071776,162.11843206747562,162.4442901611328,91420500,0.0,0.0
2022-01-21 00:00:00-05:00,162.35542206983246,164.24144234820554,160.2620471405657,160.37066650390625,122848900,0.0,0.0
2022-01-24 00:00:00-05:00,158.0106759831979,160.26204542913388,152.7574705645549,159.590576171875,162294600,0.0,0.0
2022-01-25 00:00:00-05:00,156.98373920776964,160.71627385692008,155.04835868379,157.77369689941406,115798400,0.0,0.0
2022-01-26 00:00:00-05:00,161.4470020574378,162.3258261142677,155.83833056377975,157.68484497070312,108275300,0.0,0.0
2022-01-27 00:00:00-05:00,160.41015592157893,161.78270146182567,156.29251930083873,157.22071838378906,121954600,0.0,0.0
2022-01-28 00:00:00-05:00,163.62923981024903,168.21097622981952,160.7557761219747,168.19122314453125,179935700,0.0,0.0
2022-01-31 00:00:00-05:00,168.02337394199756,172.8025964211775,167.3815266864045,172.58535766601562,115541600,0.0,0.0
2022-02-01 00:00:00-05:00,171.8250084438235,172.6445882158564,170.14635779611766,172.41748046875,86213900,0.0,0.0
2022-02-02 00:00:00-05:00,172.5557246710084,173.67154047321435,171.15355692809644,173.6320343017578,84914300,0.0,0.0
2022-02-03 00:00:00-05:00,172.28908971620243,174.02699943557604,169.95872310201423,170.7289276123047,89418100,0.0,0.0
2022-02-04 00:00:00-05:00,169.74024560708847,172.13291622172343,168.75154422749532,170.44223022460938,82465400,0.22,0.0
2022-02-07 00:00:00-05:00,170.9069128240865,171.98459365505192,169.0184896595533,169.72047424316406,77251200,0.0,0.0
2022-02-08 00:00:00-05:00,169.7896947815161,173.36880426812058,169.49308133099055,172.85467529296875,74829200,0.0,0.0
