Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-03-02 00:00:00-05:00,68.82690432872529,73.49859111026409,67.71506318850359,72.85733032226562,341397200,0.0,0.0
2020-03-03 00:00:00-05:00,74.04230754017951,74.12276647977657,69.68515051020137,70.54341888427734,319475600,0.0,0.0
2020-03-04 00:00:00-05:00,72.27947272401856,73.97649238531126,71.47241269068101,73.81556701660156,219178400,0.0,0.0
2020-03-05 00:00:00-05:00,72.05512710066166,73.03774108635828,71.05301039824464,71.42118835449219,187572800,0.0,0.0
2020-03-06 00:00:00-05:00,68.75862092813433,70.90915830469223,68.57087843625528,70.47270965576172,226176800,0.0,0.0
2020-03-09 00:00:00-04:00,64.30882044470107,67.8052687846862,64.12595176097206,64.89888000488281,286744800,0.0,0.0
2020-03-10 00:00:00-04:00,67.57363827472035,69.84120693267319,65.67911398576756,69.572998046875,285290000,0.0,0.0
2020-03-11 00:00:00-04:00,67.63457931381762,68.56842522359582,66.28622073803666,67.15667724609375,255598800,0.0,0.0
2020-03-12 00:00:00-04:00,62.40453815370085,65.8327152487881,60.46856808036833,60.5246467590332,418474000,0.0,0.0
2020-03-13 00:00:00-04:00,64.58677487733524,68.25146246041925,61.67550154656281,67.7760009765625,370732000,0.0,0.0
2020-03-16 00:00:00-04:00,58.993445935822585,63.170164801341755,58.51798802719632,59.05684280395508,322423600,0.0,0.0
2020-03-17 00:00:00-04:00,60.34909974802522,62.81172900934868,58.12785475695277,61.653564453125,324056000,0.0,0.0
2020-03-18 00:00:00-04:00,58.46190792628148,60.956236064300086,57.815769591715856,60.1442985534668,300233600,0.0,0.0
2020-03-19 00:00:00-04:00,60.31984724490035,61.648692324387014,59.15436441653481,59.68346405029297,271857200,0.0,0.0
2020-03-20 00:00:00-04:00,60.26863614263347,61.40242414386011,55.59207641269099,55.8944206237793,401693200,0.0,0.0
2020-03-23 00:00:00-04:00,55.611585143517026,55.7139911578318,51.83961354079536,54.706993103027344,336752800,0.0,0.0
2020-03-24 00:00:00-04:00,57.63046378780766,60.393000843799676,57.12818499953155,60.19550323486328,287531200,0.0,0.0
2020-03-25 00:00:00-04:00,61.13909091455719,62.9677775819916,59.5664211246581,59.863887786865234,303602000,0.0,0.0
2020-03-26 00:00:00-04:00,60.10772899011391,63.07263761741494,60.068716104373145,63.014122009277344,252087200,0.0,0.0
2020-03-27 00:00:00-04:00,61.62674329074312,62.387475785917346,60.23694210899301,60.405181884765625,204216800,0.0,0.0
2020-03-30 00:00:00-04:00,61.13666281378098,62.30214565344745,60.80993458789764,62.1290283203125,167976400,0.0,0.0
2020-03-31 00:00:00-04:00,62.321653007776625,64.0016028903232,61.44388177987487,62.00223922729492,197002000,0.0,0.0
2020-04-01 00:00:00-04:00,60.10283309554088,60.64412462835961,58.30584491524363,58.73985290527344,176218400,0.0,0.0
2020-04-02 00:00:00-04:00,58.60088006902878,59.77367733273181,57.762121753402425,59.720035552978516,165934000,0.0,0.0
2020-04-03 00:00:00-04:00,59.20068709567965,59.90777782503419,58.266837272260105,58.86177062988281,129880000,0.0,0.0
2020-04-06 00:00:00-04:00,61.175670882176775,64.15277106910713,60.805059682866506,63.996726989746094,201820400,0.0,0.0
2020-04-07 00:00:00-04:00,66.02777715471709,66.2472255082043,63.15064643262053,63.255489349365234,202887200,0.0,0.0
2020-04-08 00:00:00-04:00,64.06254779792901,65.1914582041646,63.69437728203003,64.8744888305664,168895200,0.0,0.0
2020-04-09 00:00:00-04:00,65.5157648038623,65.84980378340256,64.54046503717106,65.34264373779297,161834800,0.0,0.0
2020-04-13 00:00:00-04:00,65.42067948518336,66.73489969294461,64.81599085884594,66.62517547607422,131022800,0.0,0.0
2020-04-14 00:00:00-04:00,68.27096676247021,70.28252203315014,67.79550526756792,69.98992919921875,194994800,0.0,0.0
2020-04-15 00:00:00-04:00,68.85616328162999,69.814393533853,68.42459580582914,69.35112762451172,131154400,0.0,0.0
2020-04-16 00:00:00-04:00,70.07040041952709,70.27033862183306,68.8439614794944,69.90216064453125,157125200,0.0,0.0
2020-04-17 00:00:00-04:00,69.41451459985545,69.96556128054836,67.50536137726577,68.95368194580078,215250000,0.0,0.0
2020-04-20 00:00:00-04:00,67.77112127489117,68.680583219841,67.502912446791,67.52241516113281,130015200,0.0,0.0
2020-04-21 00:00:00-04:00,67.36395118922562,67.60046166835419,64.71844921735143,65.43529510498047,180991600,0.0,0.0
2020-04-22 00:00:00-04:00,66.71292406930226,67.75893492283997,66.36913752507213,67.32005310058594,116862400,0.0,0.0
2020-04-23 00:00:00-04:00,67.26397033721294,68.69766186228132,67.02014545039029,67.05915832519531,124814400,0.0,0.0
2020-04-24 00:00:00-04:00,67.58827292186488,69.00489515625469,67.53950495995572,68.9951400756836,126161200,0.0,0.0
2020-04-27 00:00:00-04:00,68.70985317598449,69.37793845533577,68.25878306812379,69.04389953613281,117087600,0.0,0.0
2020-04-28 00:00:00-04:00,69.50961345638258,69.69248216884154,67.83210405115452,67.92475128173828,112004800,0.0,0.0
2020-04-29 00:00:00-04:00,69.42427170465679,70.62876739699996,69.21945966608516,70.15574645996094,137280800,0.0,0.0
